ID|Text|Data
48908832|@LulaOficial @dilmabr Mas nunca entregou e ainda pagamos muito mais do que o previsto por incompetência do seu governo! Deveriam ter vergonha de querer sair na foto! #BolsonaroNoPrimeiroTurno22|2022-09-18 22:54:03+00:00
447852020|@jandira_feghali Deixa de ridícula, doente!|2022-09-18 22:54:13+00:00
539476871|@JOAO__KNORR @gilbert22431920 Seguindo!|2022-09-18 22:54:14+00:00
1523040137365577729|@JOAO__KNORR @FabioCo45907639 @Marlene10048432 seguindo 👍|2022-09-18 22:54:19+00:00
1401911390340894732|"@monark Olha o nível de políticos que está ao lado deste BANDIDO e está lá nos representando.
O que o PR atual fez e bem feito foi fazer o povo brasileiro enxergar está sujeira e mostrar que depende de nós a melhoria. FATO.
#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:54:21+00:00
1261831451919736841|@jandira_feghali Kkk mesma cabeça de Dilma . Oca|2022-09-18 22:54:29+00:00
2354877044|@ThiagoResiste Calma mimizento!!! Falta pouco pro Capitão do Povo ganha no 1° TURNO 🇧🇷🇧🇷🇧🇷🤣😘 #BolsonaroNoPrimeiroTurno22|2022-09-18 22:54:30+00:00
1521852139974369281|@AugustoNPistola #BolsonaroNoPrimeiroTurno22 #BolsonaroReeleitoEm2022|2022-09-18 22:54:31+00:00
636277556|@jandira_feghali O dragão de Gomorra, é #BolsonaroNoPrimeiroTurno doentes, nojentos e seres energúmenos 🤢🤮|2022-09-18 22:54:45+00:00
539476871|@JOAO__KNORR @Adrirj88 Seguindo!|2022-09-18 22:54:47+00:00
1524567996039106560|"@Rconstantino Faltam 2 domingos pra votar no 1️⃣3️⃣🇧🇷, votar na esperança e no amor ❤️ É Lulaaaaaa
Copie e cole. Vou votar em Lula! Sou Lula!!!!❤❤❤❤❤❤🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷

#LulaPresidente13 
#Lula13
#LulaNo1oturno"|2022-09-18 22:54:49+00:00
1445134204837187585|"Brasileira? Sim!
Patriota ? Sim!
Bolsonarista? NUNCA
Nosso país é rico demais para usarem nossa bandeira como símbolo para Campanha eleitoral. Ainda mais quando a pessoa 'cagou' para todos os brasileiros durante a pandemia!!

#ForaBolsonaro  #BolsonaroWordShame 
#LulaNo1oturno"|2022-09-18 22:54:51+00:00
1302769723587932161|@fpassos1964 Enlouqueceu essa família? Bolsonaro mostrou ao mundo o quanto é amado por nós , brasileiros conservadores !!22. #BolsonaroNoPrimeiroTurno22|2022-09-18 22:55:04+00:00
1566535889265770497|@draarielledias #BolsonaroNoPrimeiroTurno22  🇧🇷🇧🇷2️⃣2️⃣📍|2022-09-18 22:55:13+00:00
1148259900830732289|"@BrazilFight @AleBR74 Vai vendo
#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:55:21+00:00
1567529783428321281|@silvionavarro #BolsonaroNoPrimeiroTurno22|2022-09-18 22:55:21+00:00
1527848365958041601|@JOAO__KNORR @FabioCo45907639 Vamos Patriota salvar o Brasil reeleger nosso presidente Bolsonaro no primeiro turno 💚💛💪🇧🇷|2022-09-18 22:55:21+00:00
1569989733912043521|"@SERGIOR49076581 @Walison_Gama Ok irmão Patriota,Seguindo!👍🇧🇷

#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:55:35+00:00
539476871|@JOAO__KNORR @dann_landgraf Seguindo!|2022-09-18 22:55:38+00:00
636277556|@jandira_feghali Esquerda é podre, fedidos e acéfalos.|2022-09-18 22:56:09+00:00
1379902185945903112|@dederomanini @Nilsonhandebol @LulaOficial @Anitta @GuilhermeBoulos @Haddad_Fernando Seguindo|2022-09-18 22:56:12+00:00
541642262|@celsocortezfer1 #LulaNo1oturno|2022-09-18 22:56:41+00:00
1534261263034896399|@JOAO__KNORR @WANDERL39229050 @dann_landgraf Seguindo|2022-09-18 22:56:46+00:00
285436732|@AnnaS_Gdottir @TaniaCBAguiar @MariaVa70489407 @augustotomanov @BotelhoSavio @WilmarPetista @Nara59538080 @JAlves51579275 @CleuzaTur @Tweetando12 @CleuzaturC @LadyCasannova @vidaloukanomar @RogriaFranca1 @Manovalter2 @AmorimQAP @borgescm @DjoaoquarenT13 @ValdiviaLiette @IsabelFeijMach1 @ClaraidesPerei3 @PradoEimar @lully_kitten @parasamuel @MarcioRomanha @JosedeliZedali @che_zl @ZehChe @PetistaAlerta @pradoedna583 @LStockl @VniaCarvalhobo1 @13ObrigadoLula @1960Denize @EstrelaMaria2 @Amora96757846 @RobertoBarros13 @marineslazzaron @Lora94353574 @Mano1Ju @Ale84853364 @F_gholamzade @martinsilca @ro_lustosa @PrjorgeS @tataavengers @Susan_Blum @augustondd @barbosa_mcec @Mich_elebs 🙏🙏🙏😘❣️|2022-09-18 22:56:55+00:00
321707051|"@renancalheiros @LulaOficial Vergonhoso ver um senador da república escrever tantas palavras de ódio. Os acuso do que eu faço.
#BolsonaroNoPrimeiroTurno22 
#PTNuncaMais"|2022-09-18 22:56:56+00:00
3237362667|@mariarosa_moura Sim 22|2022-09-18 22:57:36+00:00
1458608146306551819|"@rosana envy is shit
#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:57:41+00:00
903792950|@AugustoNSincero 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:01+00:00
3149706016|@mariarosa_moura @MariaOrlanda7 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:03+00:00
51262913|@Silvani52895115 @ciro_nogueira Ok. Não suma depois #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:06+00:00
1506232636649390082|@JOAO__KNORR @altrighttt 🤜🤛🇧🇷🇧🇷|2022-09-18 22:58:07+00:00
786345196858511360|"@LulaOficial @dilmabr Como todos sabem vc vive de mentiras, e o povo nordestino sabe bem quem levou água até o povo.
#PtNuncaMais
#LulaFichaSuja
#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:58:10+00:00
1525797260281397248|@AugustoNSincero #Oi #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:15+00:00
1530349676007940097|@NayraMoreira13 #BrasilPrefereLula13|2022-09-18 22:58:15+00:00
1462154182677438465|@demori Droga estragada?  #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:24+00:00
532629985|@Eleni33291910 @Nilsonhandebol @LulaOficial Sdv|2022-09-18 22:58:33+00:00
234494909|@Eleni33291910 @Nilsonhandebol @LulaOficial Seguindo #LulaNo1ºTurno|2022-09-18 22:58:34+00:00
1519420235388006402|@DanielC42901179 Sim|2022-09-18 22:58:35+00:00
885883830489554944|@arthur_doring @LulaOficial ❤️💪🏽🚀 #AndreSenador133|2022-09-18 22:58:36+00:00
1566154544073023489|@dederomanini @Nilsonhandebol @LulaOficial @Anitta @GuilhermeBoulos @Haddad_Fernando Seguindo, vamos juntos ✊🏼👊🏼❤️|2022-09-18 22:58:52+00:00
1242904094727159811|@ThiagoResiste @JanjaLula #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:53+00:00
1462154182677438465|@senadorhumberto Chora mais! #BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:54+00:00
1104932510964899841|#BolsonaroNoPrimeiroTurno22|2022-09-18 22:58:58+00:00
1519815079969099781|"@LulaOficial @dilmabr O que o governo do PT fez, foi usar p tirar dinheiro por 16 anos. FOI SIM, mérito do governo do melhor presidente que o Brasil teve e vai continuar tendo @jairbolsonaro .
#BolsonaroNoPrimeiroTurno22 
#Bolsonaro22 
🙌🏻🙌🏻🙌🏻🙏🏻🙏🏻🙏🏻🇧🇷🇧🇷🇧🇷💙💛💚"|2022-09-18 22:59:02+00:00
92063153|"@TradutordoBR Estou com o meu terraço enfeitado de verde e amarelo. 
Soltarei o hino Nacional e músicas do YouTube homenagem ao BOLSONARO 2️⃣2️⃣
#BolsonaroNoPrimeiroTurno22 💚💛✅"|2022-09-18 22:59:13+00:00
885883830489554944|@Felipe_da_Cunha @LulaOficial ✊🏽❤️✊🏽 #AndreSenador133|2022-09-18 22:59:25+00:00
1375237842067197955|@Jouberth19 Simmmmm|2022-09-18 22:59:29+00:00
1439013534772482048|"@NantesAda @brom_elisa @jairbolsonaro @gilsonmachadont Seguindo de volta patriota Ada.
Seguindo a todo Bolsonarista.
Obrigada por seguir meu perfil .
#BolsonaroNoPrimeiroTurno22"|2022-09-18 22:59:36+00:00
234494909|@Robertocrz @Nilsonhandebol @LulaOficial Seguindo #LulaNo1ºTurno|2022-09-18 22:59:44+00:00
1538105100337553414|"@Jouberth19 @jairbolsonaro 1 Excelente
#BolsonaroNoPrimeiroTurno22 
#BolsonaroNoPrimeiroTurno"|2022-09-18 22:59:46+00:00
1462154182677438465|@ThiagoResiste Choro é livre. Que casal lindo!!! #BolsonaroNoPrimeiroTurno22|2022-09-18 23:00:00+00:00
1562992593176526848|@Marisfreire50 @Nilsonhandebol @LulaOficial Seguindo! 😎🇧🇷|2022-09-18 23:00:00+00:00
1569989733912043521|"@SERGIOR49076581 @PauloDu49780091 Ok irmão Patriota, Seguindo!👍🇧🇷

#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:00:24+00:00
1251955011338358785|@ThiagoResiste @LulaOficial @dilmabr 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:00:47+00:00
1569989733912043521|"@SERGIOR49076581 @MatiasMatinhos Ok irmão Patriota, Seguindo!👍🇧🇷

#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:00:51+00:00
1524417056996831234|@SouOMartin @Nilsonhandebol @LulaOficial sdv|2022-09-18 23:01:07+00:00
1245471048914685954|@Marisfreire50 @Nilsonhandebol @LulaOficial Seguindo você!|2022-09-18 23:01:31+00:00
1431806437764780033|"@BethFROSSARD @floresdepapel6 #LulaNaoEinocenteBabaca
Nobres Patriotas, ainda temos liberdade, não baixem a guarda, lutemos enquanto podemos por ela!
Menos Brasília, estado e impostos, mais Brasil que produz.
João 8:32
#BolsonaroNoPrimeiroTurno
#TarcisioGovernadorSP"|2022-09-18 23:02:12+00:00
255169309|@AngeloJurca @AlanLopesRio Mito|2022-09-18 23:02:18+00:00
1506232636649390082|@EliseCavi @CapTakiRicardo @GildaNahr1 @luizcatoledo @Rodrigo85560122 @cedric08026845 @IzaRuyHeff Seguindo 🇧🇷🇧🇷🇧🇷|2022-09-18 23:02:19+00:00
46803206|"@monark Graças a idiotas iguais a você!

É Jair ou já era.

#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:02:39+00:00
1519319578567921665|@SidNewss #BolsonaroNoPrimeiroTurno22|2022-09-18 23:02:43+00:00
1102226373312237568|@beladecotadabar @LulaOficial Com muito orgulho de ser mulher e lulista que adora um boteco 🍺😘|2022-09-18 23:02:47+00:00
1518711749633007619|@Jouberth19 @jairbolsonaro 1|2022-09-18 23:02:51+00:00
1245471048914685954|@RangellDani @Nilsonhandebol @LulaOficial Seguindo você!|2022-09-18 23:02:52+00:00
2804722129|"@Leandra12011970 @Nilsonhandebol @LulaOficial Seguindo, SDV @
@LulaOficial
#LulaPresidente13 
#Lula13
#LulaNo1oturno"|2022-09-18 23:03:22+00:00
909261194787262464|@RosaSan82501597 @madruga2022 Obrigada|2022-09-18 23:03:45+00:00
1524417056996831234|@dederomanini @Nilsonhandebol @LulaOficial @Anitta @GuilhermeBoulos @Haddad_Fernando sdv|2022-09-18 23:03:58+00:00
539476871|@RitaRaniltda @Cleytonluisss Seguindo!|2022-09-18 23:03:59+00:00
1564294831874121729|@Jouberth19 Simmmm|2022-09-18 23:04:11+00:00
1568920323302592512|#BolsonaroNoPrimeiroTurno22|2022-09-18 23:04:39+00:00
1522363030901858304|#BolsonaroNoPrimeiroTurno22|2022-09-18 23:04:52+00:00
1458608146306551819|"@taliriapetrone Isso, vai treinando o choro pq dia 2 será pior !
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:05:03+00:00
37810148|@Sen_Cristovam #BolsonaroNoPrimeiroTurno22|2022-09-18 23:05:09+00:00
1461852836975853576|@Damadeferroofic Nosso presidente e primeira Dama são demais!!! #BolsonaroNoPrimeiroTurno22|2022-09-18 23:05:10+00:00
92063153|"@BrazilFight Perdedor e invejoso esse nine 😂😂😂😂😂
#BolsonaroNoPrimeiroTurno22 💚💛✅"|2022-09-18 23:05:47+00:00
982384307867136000|@Jouberth19 @jairbolsonaro 1|2022-09-18 23:05:50+00:00
1561651527747571713|@arnoldonunes @Nilsonhandebol Seguindo!!!SDV|2022-09-18 23:06:12+00:00
1298065607250677760|@JOAO__KNORR @FabioCo45907639 Seguindo|2022-09-18 23:06:18+00:00
1258453943409152000|@Fiuzafirmao2 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:06:30+00:00
2155927873|@SouOMartin @lcoutoecouto @Nilsonhandebol @LulaOficial Feito|2022-09-18 23:06:38+00:00
24844484|@fabiana_lopes21 @MarPetrucelli Em Bangu ou Papuda!|2022-09-18 23:06:40+00:00
62830645|@JOAO__KNORR @NilsonDrones @Adrirj88 Seguindo bora Patriota salvar o Brasil reeleger nosso presidente Bolsonaro os candidatos dos partidos fechados com ele 💚💛💪🇧🇷|2022-09-18 23:06:43+00:00
37810148|@FernandoHoliday #BolsonaroNoPrimeiroTurno22|2022-09-18 23:06:46+00:00
74770919|"@pisoteei @jrsilvareal 13
1313
13000
651"|2022-09-18 23:07:00+00:00
4819215015|@jandira_feghali Bolsonaro no primeiro turno! Chora petistas|2022-09-18 23:07:15+00:00
1453869539666677762|@JOAO__KNORR @FabioCo45907639 Seguindo|2022-09-18 23:07:17+00:00
89906898|@Jouberth19 @jairbolsonaro 2|2022-09-18 23:07:26+00:00
1433195573721632770|@fl4pires Olá!!!|2022-09-18 23:07:58+00:00
1531449800058720258|@xicosa @julianadalpiva #BolsonaroNoPrimeiroTurno22|2022-09-18 23:08:06+00:00
897411786361753600|@Jouberth19 @jairbolsonaro 1|2022-09-18 23:08:15+00:00
1368026277920333826|@Jouberth19 @jairbolsonaro 1|2022-09-18 23:08:38+00:00
4448995299|@klaussmb @jpdoficial1 @xicosa #BolsonaroNoPrimeiroTurno22|2022-09-18 23:08:38+00:00
1479950967139405827|"@ThiagoResiste 😭😭😭😭😭😭😭🤡
#OcapitaoVaiVencerOladrao 
#BolsonaroNoPrimeiroTurno 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:08:47+00:00
1479950967139405827|"@LulaOficial 😭😭😭😭😭😭😭🤡
#OcapitaoVaiVencerOladrao 
#BolsonaroNoPrimeiroTurno 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:08:55+00:00
1045011705519067136|@AugustoNPistola 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:08:55+00:00
1568385779696603136|@JOAO__KNORR @CarlosA69235987 @FabioCo45907639 Seguindo 🇧🇷👊🇧🇷|2022-09-18 23:09:13+00:00
1217611784099635200|@dnredson @Adriann47870426 Pra jumento entender é difícil mesmo, tem q desenhar ✍️ se falar somente não tem resultado não 😂😂😂😂 #Bolsonaro22 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:09:18+00:00
1518695126478032896|"Caiu mais de 500 MILHÕES do fundo eleitoral, na conta do PT, e os ""comícios"" voltaram a ter gente. Será apenas coincidência? 🤔 #BolsonaroNoPrimeiroTurno22 😂👍🇧🇷"|2022-09-18 23:09:25+00:00
1445120108200869894|@Ticostacruz Já arrumou emprego? #BolsonaroNoPrimeiroTurno22|2022-09-18 23:09:29+00:00
1046927908915306496|@mfriasoficial Não tente entender os esquerdistas. Não conseguirá. #BolsonaroNoPrimeiroTurno22|2022-09-18 23:09:51+00:00
1546474545183350785|@tarcisiogdf #BolsonaroNoPrimeiroTurno22|2022-09-18 23:09:51+00:00
1530437684820328448|@jpdoficial1 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:09:59+00:00
1519798185916608515|@ciro_nogueira @kimpaim #BolsonaroNoPrimeiroTurno22|2022-09-18 23:10:09+00:00
1355494905620127748|@LeudinhoLira @Nilsonhandebol Sdv todos porfavorzinho|2022-09-18 23:10:21+00:00
1466560474212974592|"@anavilarinol @Casagrande_ES Compas, eu arrecadei 212 reais, se alguém puder me ajudar interar os 250, seja c ou até mesmo 1 real. Pix 33991756922 Celular...Muito obrigado a tds! 
#LulaNo1oturno 🙌🙌🚩🚩🚩"|2022-09-18 23:10:36+00:00
1458623057443098624|@Jouberth19 @ElianaFonseca49 Eu acredito 2️⃣2️⃣|2022-09-18 23:10:44+00:00
1519798185916608515|@Rconstantino #BolsonaroNoPrimeiroTurno22|2022-09-18 23:10:47+00:00
899083907144069120|@senadorhumberto O mínimo q um presidente descente faz é ir ao funeral . O lixo 🗑 reclama mas não tem moral nem respeito. #BolsonaroNoPrimeiroTurno22|2022-09-18 23:10:53+00:00
391606213|"@FabMont70 BOA noite Biane @FabMont70 
#BolsonaroNoPrimeiroTurno22 
Sou candidato à Dep Estadual pelo meu Estado do Paraná pelo PL (Partido do nosso líder Mito). 
Meu número é 22223.
Peço que retweetem, curtam e façam indicação de votos. 
Brasil acima de tudo, Deus acima de todos."|2022-09-18 23:11:02+00:00
1570905662661558277|"@Maluan52139885 @Chefcarolinavi1 Valeu Malu!!!!
🤗🤗🤗"|2022-09-18 23:11:35+00:00
967550418711654400|"@pacorfigueroa @OtonielFilho5 @hermanntertsch As eleições de 2018 as pesquisas indicavam a vitória de Hadade,mas quem venceu foi Jair!!
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:11:40+00:00
1264927903848058880|"@marcelorubens Haja Delírios Esquedistas 🤣 🤣 🤣 🤣 pirraram 🤣🤣🤣
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:11:50+00:00
1372958618459516930|"@mfriasoficial Isso tem nome, desespero !!!!!
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:11:59+00:00
1525251549504671749|"@WilmarPetista @RobsonJAraujo1 @augustotomanov @AnnaS_Gdottir @InesNasciment12 @LadyCasannova @Anja191083 @AmandaKamber @de_borgez @alvaroluizcunha @JoseAloiseBahia @Neiva73551106 @Tweetando12 @che_zl @JoseAze91686404 @OAlagoas @ValdiviaLiette @Alb140229 @VniaCarvalhobo1 @Salaminucci @Liz6macielgmai1 @cmsclaudio @tataavengers @DjoaoquarenT13 @Jacck13 @vidaloukanomar @RogriaFranca1 @joykerpg @CissoMartir @13ObrigadoLula @SilviaReginaBR @pvs_jg @a82PzN6oUDJfJEf @Mariasolangece1 @EstevamReboucas @IsabelFeijMach1 @SilvaniDuque @AndreaL56788742 @BrunoTricolorSP @marineslazzaron @roberto19355624 @CleuzaTur @CllPiracicaba @lukas13ac @marquinhos3173 @AngelaYasmimo13 @LStockl @Alexand92840726 @wilmar Boa noite Compa WIMAR!
RGSUL, COMICIO, MONUMENTAL! QUE BOM
PARANÁ  , FEZ RETEPIR, O LULISMO!
A PRIMAVERA, EXPLODIN
DO EM LUZ PAZ E 💘 
NORTISTAS . BRASIL  EM
EM UNIAO!
VAMOS À  LUTA!
ATE A VITORIA!
MAS 👠 
ABCOS. TODOS COMPAS.
#LulaNo1oturno"|2022-09-18 23:12:05+00:00
1082298052386455552|@roxmo #BolsonaroNoPrimeiroTurno22 😎👊👍🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷|2022-09-18 23:12:19+00:00
1530437684820328448|@sacha_faria #BolsonaroNoPrimeiroTurno22|2022-09-18 23:12:53+00:00
1518944825038544897|@mariarosa_moura @claudioantoni90 2️⃣2️⃣ #BolsonaroNoPrimeiroTurno22 Reeleito|2022-09-18 23:13:08+00:00
485678569|@VillaMarcovilla #BolsonaroNoPrimeiroTurno22|2022-09-18 23:13:26+00:00
3947641115|"@AugustoNPistola Voto sempre 22. Ganhará no 1 turno. Com certeza. Olha o desespero da imprensa. 🤣🤣🤣🤣
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:13:26+00:00
1233234204110008320|@cmendeschaves @Izalourenca Acho que bandido é o teu presidente.|2022-09-18 23:13:41+00:00
417741741|"@GugaNoblat O Presidente Jair Bolsonaro, como Chefe de Estado, foi oferecer condolências em nome do povo brasileiro. Não foi enterrar ninguém. Essa função é do coveiro.
🇧🇷😎
#BolsonaroNoPrimeiroTurno22 
#BolsonaroEmLondres"|2022-09-18 23:13:42+00:00
51061198|@GuilhermeBoulos 🇧🇷Os livros de história contarão de uma ex-presidente terrorista que foi cassada, de um ex-presidente corrupto como nenhum outro do planeta, e que virou ex-presidiário. E nem uma palavra sobre você. Boubos não fazem história. #BolsonaroNoPrimeiroTurno22|2022-09-18 23:13:47+00:00
1319033525237129216|@Leandra12011970 @bonfim20031 @Nilsonhandebol @LulaOficial Estamos juntos|2022-09-18 23:13:55+00:00
1564446899217879040|@JOAO__KNORR @gilbert22431920 Seguindo 🇧🇷|2022-09-18 23:13:55+00:00
1273446341805592576|@Jouberth19 @jairbolsonaro 10|2022-09-18 23:14:21+00:00
1027707893670469635|@MarceloLins68 Nenhum. 🇧🇷 Apenas o Mito @jairbolsonaro atrai multidões por onde passa. Ele não precisa nem abrir a boca e já estão aplaudindo e gritando o seu nome. Por isso #BolsonaroNoPrimeiroTurno22|2022-09-18 23:14:22+00:00
1931995849|"Será que num futuro não tão distante , nossa primeira da ma,  Michele Bolsonaro , pode , quem sabe , ser nossa presidenta ??
Hummmmmmm..
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:14:35+00:00
1488557857859588108|@DanielleCosta24 @Nilsonhandebol Sdv👍👊🚩1️⃣3️⃣|2022-09-18 23:14:42+00:00
1273446341805592576|@Jouberth19 @jairbolsonaro Excelente|2022-09-18 23:14:46+00:00
1562274015473205248|@gleisi #BolsonaroNoPrimeiroTurno22|2022-09-18 23:14:51+00:00
1564446899217879040|@FabianoViquetti @JOAO__KNORR @SERGIOR49076581 @DercyBolsonaro Tmj 🇧🇷|2022-09-18 23:15:08+00:00
1419012296999903247|"Foi um tapa na cara do povo brasileiro, literalmente.

Só os fortes vão entender 😉

#soumulherevotobolsonaro 
#MulheresComBolsonaro 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:15:16+00:00
346572567|"@madruga2022 @ghost_nanne O Sr poderia fazer uma enquete??
Porque não sei mexer nisso.
Quem vocês preferem para primeira dama? A Michele ou a janja?"|2022-09-18 23:15:22+00:00
886346618546552832|"@EliseCavi @dario_cassio @CapTakiRicardo @GildaNahr1 @luizcatoledo @Rodrigo85560122 @cedric08026845 @IzaRuyHeff Seguindo.

#BolsonaroReeleitoNoPrimeiroTurno"|2022-09-18 23:15:24+00:00
1264927903848058880|@Orlando78250501 @ZaniniLi #BolsonaroNoPrimeiroTurno22|2022-09-18 23:15:54+00:00
1560319689758212097|@JOAO__KNORR @FabioCo45907639 Sou novo no twitter sigo a todos de volta🇧🇷🇧🇷|2022-09-18 23:16:02+00:00
1355494905620127748|@RangellDani @Nilsonhandebol @LulaOficial Sdv todos porfavorzinho|2022-09-18 23:16:42+00:00
1419012296999903247|"Foram 6 ou mais ""tapinhas"" na cara do povo brasileiro, literalmente.

Só os fortes vão entender 😉

#soumulherevotobolsonaro 
#MulheresComBolsonaro 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:16:43+00:00
1571603031074000899|@AnnaS_Gdottir @Manovalter2 @borgescm @IsabelFeijMach1 @YaiaSobreira @ADTur_Tur @WilmarPetista @Tweetando12 @LadyCasannova @CleuzaTur @Mano1Ju @AndreaL56788742 @Amora96757846 @hmsjulio @CleuzaturC @ValdiviaLiette @PradoEimar @TaniaCBAguiar @parasamuel @MarcioRomanha @JosedeliZedali @che_zl @ZehChe @PetistaAlerta @pradoedna583 @RogriaFranca1 @LStockl @VniaCarvalhobo1 @13ObrigadoLula @1960Denize @EstrelaMaria2 @vidaloukanomar @augustotomanov @RobertoBarros13 @marineslazzaron @Lora94353574 @Ale84853364 @anandacajueiro @CostaCycy @Alice_inland13 @JoseAloiseBahia @divaolinda55 @andr67272991 @analiseagora @Alexand92840726 @Alb140229 @RobsonJAraujo1 @Rioparina @LulaOficial Obrigada amiga Anna.Estava Lulando na conta do meu espos● , Não é a mesma coisa, #LulaEoPToBrasilTemPressa|2022-09-18 23:16:51+00:00
1421883555991465991|"@BrazilFight Nem quero ouvir affz 
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:17:22+00:00
1355494905620127748|@DanielleCosta24 @Nilsonhandebol Sdv todos porfavorzinho|2022-09-18 23:17:35+00:00
395524541|"@samiabomfim Buchuda deixa de ser mentirosa...seu ladrãooooooo de estimação já perdeu e vc já sabe comunista de bosta...vc tbm será varrida como lixo. E teu marido tbm... Vcs são escória ....
#BolsonaroNoPrimeiroTurno22"|2022-09-18 23:17:50+00:00
1420912401688449029|@Jouberth19 Distrito Federal|2022-09-18 23:17:55+00:00
1148619404353179649|@BolsonaroSP @bernardokuster2 @LulaOficial @wcasagrandejr 22 🇧🇷🇧🇷🇧🇷🇧🇷 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:17:56+00:00
1339390610369855489|@FabMont70 22 #BolsonaroNoPrimeiroTurno22|2022-09-18 23:17:56+00:00
1299798721690046464|@ciro_nogueira Pelo bem dos sanguessugas!!! #LulaNo1oturno  #LulaPresidente13  #LulaPresidente2022  #lula  #PT  #|2022-09-18 23:17:57+00:00
142650606|@0C0RV0 A inveja é uma 💩 mesmo. O molusco não consegue juntar um punhado de pessoas, nem pagando. Agora, alega que @jairbolsonaro foi apropriar-se do velório. #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:07+00:00
26158897|O ladrão morre de raiva pois Bolsonaro consegue juntar mais apoiador em Londres do que ele no Nordeste #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:27+00:00
1370171833291579394|@Rconstantino #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:29+00:00
1294717832995975171|@liberal_22rs #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:39+00:00
1081388792513212417|@Conservadora191 @jairbolsonaro #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:42+00:00
938872329345564672|@xicograziano Prestençao : #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:46+00:00
927566250|@_dasilvaju @dspautzsc Fato.... Os funcionários da PMF em greve ocupam aquela praça.... Pra tu ter uma idéia, aquela vez o movimento do Passe Livre deu o Dobro ou o Triplo.... Acho que com a lotação da Praça, dependendo do partido, não elege nem 1 vereador em Florianópolis.|2022-09-18 23:18:47+00:00
1389434981559250945|@mariarosa_moura #BolsonaroNoPrimeiroTurno22|2022-09-18 23:18:53+00:00
1510256733150720004|@naosoueupontobr #BolsonaroNoPrimeiroTurno22|2022-09-18 23:19:02+00:00
1057999508418764800|@Maluan52139885 @brom_elisa @jairbolsonaro @gilsonmachadont Tmj 🙌💚💛🇧🇷|2022-09-18 23:19:06+00:00
1375460188753395718|@RitaRaniltda @Cleytonluisss Seguindo vc e seu filho....bem vindos|2022-09-18 23:19:08+00:00
1310022624798539778|#LulaNo1oturno|2022-09-18 23:19:09+00:00
1334598720449638402|@SouOMartin @Nilsonhandebol @LulaOficial Seguindo, aguardo reciprocidade|2022-09-18 23:19:18+00:00
1426996988495728640|@ciro_nogueira @flferronato #NossaBandeiraJamaisSeraVermelha 🇧🇷#BolsonaroNoPrimeiroTurno22|2022-09-18 23:19:41+00:00
1567668912359088128|@fl4pires Oi|2022-09-18 23:20:09+00:00
2733047073|@Fandrebh @Nilsonhandebol @LulaOficial Lula 1️⃣3️⃣🇧🇷|2022-09-18 23:20:09+00:00
1530768083735961601|@JOAO__KNORR @FabioCo45907639 SEGUINDO|2022-09-18 23:20:12+00:00
